id,deskripsi
520,"Berdekatan dengan hari besar:
- Christmas Day (25-12-2024)
- New Year's Day (01-01-2025)
- Isra' and Mi'raj (27-01-2025)
- Lunar New Year (29-01-2025)

Terjadi peristiwa:
- Menurut media detikNews, pada 13 Feb 2025, Isu Beras Impor dan Upaya Jaga Kesejahteraan Petani
- Menurut media Berita Cikarang, pada 14 Jan 2025, Kenaikan Harga Cabai Disebabkan Karena Cuaca Ekstrem
- Menurut media ANTARA News, pada 13 Jan 2025, Bapanas sebut kenaikan harga cabai karena cuaca ekstrem
- Menurut media DPD PDI Perjuangan Jawa Timur, pada 04 Jan 2025, 2-10 Januari Bakal Terjadi Cuaca Ekstrem, Ini Imbauan Eri untuk Warga Surabaya
- Menurut media Lumajang Satu, pada 17 Jan 2025, Waduh, Akhir Januari 2025 Lumajang Diprediksi Dilanda Cuaca Ekstrim Warga Diminta Waspada
- Menurut media Tempo.co, pada 30 Jan 2025, BMKG Ingatkan Cuaca Ekstrem di Jawa Tengah, Pemprov Jakarta Siapkan Modifikasi Cuaca
- Menurut media Espos.id, pada 13 Jan 2025, Harga Cabai Melejit Gara-gara Cuaca Ekstrem
- Menurut media Radar Bromo, pada 18 Jan 2025, Waspada...Cuaca Ekstrim Diprediksi Berlangsung Sepekan
- Menurut media GoodStats, pada 18 Jan 2025, Jawa Barat Jadi Provinsi yang Paling Sering Alami Cuaca Ekstrem
- Menurut media tvOneNews, pada 03 Feb 2025, BMKG Warning Kecepatan Angin 54 Km Per Jam, Waspada Cuaca Ekstrim Tiga Hari Kedepan"
521,"Terjadi peristiwa:
- Menurut media Republiknews.co.id, pada 28 Feb 2025, DKP Kukar: Kutai Kartanegara Menjadi Lumbung Perikanan Utama Kalimantan Timur"
522,Tidak ditemukan peristiwa dalam periode tersebut.
523,"Berdekatan dengan hari besar:
- Day of Silence (29-03-2025)
- Eid al-Fitr (31-03-2025)
- Eid al-Fitr Second Day (01-04-2025)

Terjadi peristiwa:
- Menurut media Radar Tulungagung, pada 28 Mar 2025, 2,6 Kilometer Ruas JLS Tulungagung-Trenggalek Rusak akibat Cuaca Ekstrim"
524,"Berdekatan dengan hari besar:
- Eid al-Fitr Second Day (01-04-2025)"
525,"Berdekatan dengan hari besar:
- International Labor Day (01-05-2025)"
526,"Berdekatan dengan hari besar:
- Islamic New Year (27-06-2025)"
527,"Berdekatan dengan hari besar:
- Islamic New Year (27-06-2025)"
528,"Terjadi peristiwa:
- Menurut media Aktual.com, pada 07 Jul 2025, Produksi Beras Melimpah, Harga Melonjak, Siapa Bermain?
- Menurut media Bloomberg Technoz, pada 07 Jul 2025, Masuk Musim Kemarau, Kok Hujan Deras bahkan Banjir? Ini Kata BMKG"
529,Tidak ditemukan peristiwa dalam periode tersebut.
530,Tidak ditemukan peristiwa dalam periode tersebut.
531,"Terjadi peristiwa:
- Menurut media Kompas.com, pada 31 Jul 2025, Wilayah Pulau Jawa yang Dilanda Hujan pada Awal Agustus 2025
- Menurut media BeritaSatu.com, pada 31 Jul 2025, Cuaca Ekstrem, Mak-mak di Berau Masak Telur Pakai Panas Matahari"
532,"Berdekatan dengan hari besar:
- Independence Day (17-08-2025)"
533,Tidak ditemukan peristiwa dalam periode tersebut.
534,"Berdekatan dengan hari besar:
- Prophet's Birthday (05-09-2025)"
535,"Berdekatan dengan hari besar:
- Prophet's Birthday (05-09-2025)"
536,Tidak ditemukan peristiwa dalam periode tersebut.
537,Tidak ditemukan peristiwa dalam periode tersebut.
538,"Terjadi peristiwa:
- Menurut media Tribunnews.com, pada 03 Nov 2025, Musim Hujan Memuncak! BMKG Beberkan Wilayah Paling Berisiko Cuaca Ekstrem"
539,Tidak ditemukan peristiwa dalam periode tersebut.
540,"Terjadi peristiwa:
- Menurut media RRI.co.id, pada 02 Feb 2026, BMKG: Sebagian Wilayah Aceh Malam Ini Diprediksi Hujan
- Menurut media RRI.co.id, pada 02 Feb 2026, KP2C Menilai OMC Dapat Membantu Mengurangi Risiko Bencana
- Menurut media CNN Indonesia, pada 02 Feb 2026, Prediksi Cuaca Jakarta dan Sekitarnya Hari Ini, Waspada Cuaca Ekstrem
- Menurut media ANTARA News Megapolitan, pada 02 Feb 2026, 19 rumah warga rusak akibat hujan dan angin kencang di Makassar"
541,"Berdekatan dengan hari besar:
- Lunar New Year (estimated) (17-02-2026)

Terjadi peristiwa:
- Menurut media RRI.co.id, pada 09 Feb 2026, BMKG: Waspada, Aceh Malam Ini Kembali Diguyur Hujan
- Menurut media Beritajateng.tv, pada 10 Feb 2026, Prakiraan Cuaca Semarang Hujan Sedang dan Jateng Selasa 10 Februari 2026"
542,"Berdekatan dengan hari besar:
- Lunar New Year (estimated) (17-02-2026)"
543,"Berdekatan dengan hari besar:
- Lunar New Year (estimated) (17-02-2026)

Terjadi peristiwa:
- Menurut media Nusa Daily, pada 23 Feb 2026, Awas! BMKG Peringatkan Malang Raya dan Jatim Waspada Cuaca Ekstrem
- Menurut media Qoo10.co.id, pada 23 Feb 2026, Waspada Sirkulasi Siklonik Picu Hujan Lebat Berpotensi Terjang Jawa Bali Hingga NTT Hari Ini
- Menurut media Kompas.tv, pada 24 Feb 2026, Peringatan Dini BMKG 25 26 Februari 2026: Hujan Lebat Mengintai Sejumlah Provinsi, Ini Daftarnya
- Menurut media Jatimtimes, pada 24 Feb 2026, Bupati Malang Tinjau Dampak Bencana Puting Beliung: Rusak 15 Rumah, Kerugian Puluhan Juta
- Menurut media Beritajateng.tv, pada 24 Feb 2026, Kamis Berpotensi Diguyur Hujan Lebat, BMKG Imbau Masyarakat Tingkatkan Kewaspadaan
- Menurut media Beritajateng.tv, pada 24 Feb 2026, Waspada Hujan Lebat, BMKG Rilis Prakiraan Cuaca Rabu 25 Februari 2026
- Menurut media mandalikapost.com, pada 25 Feb 2026, Waspada! NTB Dikepung Cuaca Ekstrem Hingga 27 Februari, BMKG ZAM Ingatkan Potensi Hujan Sangat Lebat
- Menurut media Jatim Hari Ini, pada 25 Feb 2026, Pohon Besar Tumbang Tutup Jalur Ranupani-Malang, Akses Sempat Lumpuh Total
- Menurut media Beritajateng.tv, pada 24 Feb 2026, Cuaca Indonesia 24 Februari 2026: Sejumlah Wilayah Berpotensi Hujan Lebat hingga Petir"
544,"Berdekatan dengan hari besar:
- New Year's Day (01-01-2026)
- Isra' and Mi'raj (estimated) (16-01-2026)

Terjadi peristiwa:
- Menurut media Kompas.tv, pada 12 Jan 2026, BMKG Peringatkan Cuaca Ekstrem di Jawa Timur 12-20 Januari 2026, Ini Wilayah yang Harus Waspada
- Menurut media SinPo.id, pada 25 Jan 2026, BMKG Peringatkan Cuaca Ekstrem Akhir Pekan di Jakarta dan Sejumlah Wilayah
- Menurut media MetroTVNews.com, pada 05 Jan 2026, Waspada Cuaca Ekstrem, BMKG Beri Peringatan Hingga 8 Januari 2026
- Menurut media Antara News jatim, pada 24 Jan 2026, BMKG ungkap penyebab angin kencang di wilayah Malang
- Menurut media Tugu Malang ID, pada 24 Jan 2026, Cuaca Ekstrem Akan Melanda Malang hingga Akhir Januari 2026
- Menurut media Seru.co.id, pada 21 Jan 2026, BMKG: Waspada Jawa Timur Berpotensi Cuaca Ekstrem 21-30 Januari 2026
- Menurut media HARIAN DISWAY, pada 02 Jan 2026, Sepekan Cuaca Ekstrem di Jatim, Berlaku di 38 Kabupaten Kota
- Menurut media Bloomberg Technoz, pada 23 Jan 2026, Penyebab Cuaca Ekstrem yang Mengintai RI Sepekan ke Depan
- Menurut media beritabuana.co, pada 27 Jan 2026, Waspada dan Siaga! BMKG Ingatkan Potensi Cuaca Ekstrem Picu Banjir Bandang dan Longsor
- Menurut media KONTAN, pada 22 Jan 2026, Warning Cuaca Ekstrem di Indonesia, Sampai Kapan Terjadi? Cek Jawaban BMKG
- Menurut media Jawa Pos, pada 13 Jan 2026, Waspada! BMKG Rilis Daftar Wilayah Siaga Cuaca Ekstrem Hingga 19 Januari 2026
- Menurut media Kabar Nusantara, pada 20 Jan 2026, Khofifah Bersama DPRD Jatim Resmikan Dua Perda Penguatan Sektor Perikanan Budidaya dan Penanggulangan Bencana
- Menurut media Liputan6.com, pada 21 Jan 2026, BMKG Ungkap Potensi Cuaca Ekstrem di Akhir Januari 2026, Kenali Ciri Hoaksnya
- Menurut media CNN Indonesia, pada 26 Jan 2026, Monsun Asia Menguat, BMKG Sebut Cuaca Ekstrem Belum Usai
- Menurut media Kompas.com, pada 09 Jan 2026, Peringatan Dini BMKG 9 Januari 2026: Daftar Wilayah Berpotensi Cuaca Ekstrem dan Hujan Lebat
- Menurut media Suara Jatim Post, pada 17 Jan 2026, KSOP Probolinggo Perketat Pengawasan Pelayaran Menyusul Peringatan Cuaca Ekstrem BMKG
- Menurut media Tirto.id, pada 22 Jan 2026, Musim Hujan Sampai Kapan di 2026? Ini Kata BMKG
- Menurut media Radar Mojokerto, pada 16 Jan 2026, Potensi Cuaca Ekstrem Meningkat, Kota Mojokerto Waspada Banjir hingga Puting Beliung
- Menurut media Kompas.com, pada 21 Jan 2026, Cuaca Ekstrem di Indonesia Sampai Kapan? Ini Jawaban BMKG
- Menurut media Kompas.com, pada 08 Jan 2026, BMKG Beri Peringatan Dini Cuaca Ekstrem 8 Januari 2026: Daftar Wilayah Berpotensi Hujan Lebat
- Menurut media Tribunjatim.com, pada 15 Jan 2026, Libur Panjang, BMKG Tuban Ingatkan Warga Waspada Potensi Hujan dan Petir"
545,Tidak ditemukan peristiwa dalam periode tersebut.
546,"Terjadi peristiwa:
- Menurut media CNN Indonesia, pada 02 Feb 2026, Prediksi Cuaca Jakarta dan Sekitarnya Hari Ini, Waspada Cuaca Ekstrem
- Menurut media ANTARA News Megapolitan, pada 02 Feb 2026, 19 rumah warga rusak akibat hujan dan angin kencang di Makassar
- Menurut media RRI.co.id, pada 09 Feb 2026, BMKG: Waspada, Aceh Malam Ini Kembali Diguyur Hujan
- Menurut media RRI.co.id, pada 02 Feb 2026, BMKG: Sebagian Wilayah Aceh Malam Ini Diprediksi Hujan
- Menurut media Qoo10.co.id, pada 05 Feb 2026, Hujan Dominasi Jawa Tengah 4-5 Feb 2026, Waspada Petir di Wilayah Banyumas & Cilacap
- Menurut media RRI.co.id, pada 02 Feb 2026, KP2C Menilai OMC Dapat Membantu Mengurangi Risiko Bencana"
547,"Berdekatan dengan hari besar:
- Lunar New Year (estimated) (17-02-2026)

Terjadi peristiwa:
- Menurut media RRI.co.id, pada 17 Feb 2026, Harga Pangan Jadi Tantangan Utama Pengendalian Inflasi 2026
- Menurut media TVRI News, pada 16 Feb 2026, Penentuan 1 Ramadan 2026, BMKG Terjunkan Tim di 37 Lokasi
- Menurut media RRI.co.id, pada 16 Feb 2026, Cuaca Ekstrim Harga Cabai Melonjak Rp 45.000/Kg
- Menurut media RRI.co.id, pada 15 Feb 2026, BMKG Ingatkan Potensi Cuaca Ekstrem di Sulawesi Utara"
548,"Berdekatan dengan hari besar:
- Lunar New Year (estimated) (17-02-2026)

Terjadi peristiwa:
- Menurut media Beritajateng.tv, pada 19 Feb 2026, Prakiraan Cuaca 19 Februari 2026 : Waspada Cuaca Ekstrem Jawa Tengah di Wilayah Muria"
549,"Berdekatan dengan hari besar:
- Lunar New Year (estimated) (17-02-2026)

Terjadi peristiwa:
- Menurut media Nusa Daily, pada 23 Feb 2026, Awas! BMKG Peringatkan Malang Raya dan Jatim Waspada Cuaca Ekstrem
- Menurut media Beritajateng.tv, pada 24 Feb 2026, Kamis Berpotensi Diguyur Hujan Lebat, BMKG Imbau Masyarakat Tingkatkan Kewaspadaan
- Menurut media Qoo10.co.id, pada 23 Feb 2026, Waspada Sirkulasi Siklonik Picu Hujan Lebat Berpotensi Terjang Jawa Bali Hingga NTT Hari Ini
- Menurut media VIVA Banyuwangi, pada 23 Feb 2026, Cuaca Ekstrem, KAI Daop 9 Jember Perkuat Infrastruktur dan Siagakan Petugas Ekstra
- Menurut media Beritajateng.tv, pada 24 Feb 2026, Waspada Hujan Lebat, BMKG Rilis Prakiraan Cuaca Rabu 25 Februari 2026
- Menurut media Beritajateng.tv, pada 22 Feb 2026, Cuaca Minggu 22 Februari 2026: Waspada Hujan Lebat dan Petir di Sejumlah Wilayah
- Menurut media mandalikapost.com, pada 25 Feb 2026, Waspada! NTB Dikepung Cuaca Ekstrem Hingga 27 Februari, BMKG ZAM Ingatkan Potensi Hujan Sangat Lebat
- Menurut media Jatim Hari Ini, pada 25 Feb 2026, Pohon Besar Tumbang Tutup Jalur Ranupani-Malang, Akses Sempat Lumpuh Total
- Menurut media Head Topics, pada 21 Feb 2026, Mengapa Cuaca Ekstrem Kembali Melanda Sejumlah Wilayah?
- Menurut media Beritajateng.tv, pada 24 Feb 2026, Cuaca Indonesia 24 Februari 2026: Sejumlah Wilayah Berpotensi Hujan Lebat hingga Petir"
550,"Berdekatan dengan hari besar:
- New Year's Day (01-01-2026)
- Isra' and Mi'raj (estimated) (16-01-2026)

Terjadi peristiwa:
- Menurut media MetroTVNews.com, pada 05 Jan 2026, Waspada Cuaca Ekstrem, BMKG Beri Peringatan Hingga 8 Januari 2026
- Menurut media HARIAN DISWAY, pada 02 Jan 2026, Sepekan Cuaca Ekstrem di Jatim, Berlaku di 38 Kabupaten Kota
- Menurut media Kompas.com, pada 09 Jan 2026, Peringatan Dini BMKG 9 Januari 2026: Daftar Wilayah Berpotensi Cuaca Ekstrem dan Hujan Lebat
- Menurut media beritajatim.com, pada 02 Jan 2026, Siklon Tropis IGGY Menjauh dari Pacitan, BPBD Ingatkan Potensi Hujan Lebat dan Gelombang Tinggi
- Menurut media CNN Indonesia, pada 02 Jan 2026, Prediksi Cuaca Awal Tahun 2026
- Menurut media RRI.co.id, pada 03 Jan 2026, BMKG Imbau Dampak Siklon Tropis IGGY
- Menurut media Liputan6.com, pada 05 Jan 2026, Terdampak Bencana, Aceh Alami Inflasi Tertinggi Nasional Tembus 3,60%
- Menurut media Kompas.com, pada 08 Jan 2026, BMKG Beri Peringatan Dini Cuaca Ekstrem 8 Januari 2026: Daftar Wilayah Berpotensi Hujan Lebat
- Menurut media Liputan6.com, pada 08 Jan 2026, Wamendagri Akhmad Wiyagus Apresiasi Penanganan Banjir Bandang Sitaro
- Menurut media AtlasNews.ID, pada 06 Jan 2026, Cuaca Ekstrem Bakal Melanda Wilayah NTT Selama 8 Hari, BMKG Imbau Warga Waspada!"
551,"Berdekatan dengan hari besar:
- Isra' and Mi'raj (estimated) (16-01-2026)

Terjadi peristiwa:
- Menurut media Kompas.tv, pada 12 Jan 2026, BMKG Peringatkan Cuaca Ekstrem di Jawa Timur 12-20 Januari 2026, Ini Wilayah yang Harus Waspada
- Menurut media SinPo.id, pada 25 Jan 2026, BMKG Peringatkan Cuaca Ekstrem Akhir Pekan di Jakarta dan Sejumlah Wilayah
- Menurut media Antara News jatim, pada 24 Jan 2026, BMKG ungkap penyebab angin kencang di wilayah Malang
- Menurut media Tugu Malang ID, pada 24 Jan 2026, Cuaca Ekstrem Akan Melanda Malang hingga Akhir Januari 2026
- Menurut media Seru.co.id, pada 21 Jan 2026, BMKG: Waspada Jawa Timur Berpotensi Cuaca Ekstrem 21-30 Januari 2026
- Menurut media Bloomberg Technoz, pada 23 Jan 2026, Penyebab Cuaca Ekstrem yang Mengintai RI Sepekan ke Depan
- Menurut media KONTAN, pada 22 Jan 2026, Warning Cuaca Ekstrem di Indonesia, Sampai Kapan Terjadi? Cek Jawaban BMKG
- Menurut media Jawa Pos, pada 13 Jan 2026, Waspada! BMKG Rilis Daftar Wilayah Siaga Cuaca Ekstrem Hingga 19 Januari 2026
- Menurut media Kabar Nusantara, pada 20 Jan 2026, Khofifah Bersama DPRD Jatim Resmikan Dua Perda Penguatan Sektor Perikanan Budidaya dan Penanggulangan Bencana
- Menurut media Liputan6.com, pada 21 Jan 2026, BMKG Ungkap Potensi Cuaca Ekstrem di Akhir Januari 2026, Kenali Ciri Hoaksnya
- Menurut media CNN Indonesia, pada 26 Jan 2026, Monsun Asia Menguat, BMKG Sebut Cuaca Ekstrem Belum Usai
- Menurut media Suara Jatim Post, pada 17 Jan 2026, KSOP Probolinggo Perketat Pengawasan Pelayaran Menyusul Peringatan Cuaca Ekstrem BMKG
- Menurut media Kompas.com, pada 21 Jan 2026, Cuaca Ekstrem di Indonesia Sampai Kapan? Ini Jawaban BMKG
- Menurut media Tirto.id, pada 22 Jan 2026, Musim Hujan Sampai Kapan di 2026? Ini Kata BMKG
- Menurut media Radar Mojokerto, pada 16 Jan 2026, Potensi Cuaca Ekstrem Meningkat, Kota Mojokerto Waspada Banjir hingga Puting Beliung
- Menurut media Tribunjatim.com, pada 15 Jan 2026, Libur Panjang, BMKG Tuban Ingatkan Warga Waspada Potensi Hujan dan Petir"
552,"Terjadi peristiwa:
- Menurut media CNN Indonesia, pada 02 Feb 2026, Prediksi Cuaca Jakarta dan Sekitarnya Hari Ini, Waspada Cuaca Ekstrem
- Menurut media ANTARA News Megapolitan, pada 02 Feb 2026, 19 rumah warga rusak akibat hujan dan angin kencang di Makassar
- Menurut media RRI.co.id, pada 02 Feb 2026, BMKG: Sebagian Wilayah Aceh Malam Ini Diprediksi Hujan
- Menurut media RRI.co.id, pada 02 Feb 2026, KP2C Menilai OMC Dapat Membantu Mengurangi Risiko Bencana
- Menurut media Kaltim Post, pada 01 Feb 2026, BMKG Kaltim Warning Cuaca Ekstrem Awal Februari 2026: Berikut yang Harus Diwaspadai
- Menurut media BisnisUpdate.com, pada 01 Feb 2026, BNPB Tangani Cepat Rangkaian Bencana dalam Dua Hari"
553,"Terjadi peristiwa:
- Menurut media RRI.co.id, pada 09 Feb 2026, BMKG: Waspada, Aceh Malam Ini Kembali Diguyur Hujan
- Menurut media Qoo10.co.id, pada 05 Feb 2026, Hujan Dominasi Jawa Tengah 4-5 Feb 2026, Waspada Petir di Wilayah Banyumas & Cilacap"
554,"Berdekatan dengan hari besar:
- Lunar New Year (estimated) (17-02-2026)

Terjadi peristiwa:
- Menurut media AsatuNews.co.id, pada 12 Feb 2026, Longsor dan Banjir Landa Tasikmalaya, Puluhan Warga Mengungsi
- Menurut media HarianBasis.co, pada 12 Feb 2026, Longsor dan Banjir Landa Tasikmalaya, Puluhan Warga Mengungsi"
555,"Berdekatan dengan hari besar:
- Lunar New Year (estimated) (17-02-2026)"
556,"Berdekatan dengan hari besar:
- Lunar New Year (estimated) (17-02-2026)

Terjadi peristiwa:
- Menurut media Nusa Daily, pada 23 Feb 2026, Awas! BMKG Peringatkan Malang Raya dan Jatim Waspada Cuaca Ekstrem
- Menurut media Sinergia Mediatama, pada 19 Feb 2026, Waspada Cuaca Ekstrem di Madiun, Sejumlah Rumah Rusak Diterjang Hujan dan Angin Kencang
- Menurut media Beritajateng.tv, pada 24 Feb 2026, Kamis Berpotensi Diguyur Hujan Lebat, BMKG Imbau Masyarakat Tingkatkan Kewaspadaan
- Menurut media Qoo10.co.id, pada 23 Feb 2026, Waspada Sirkulasi Siklonik Picu Hujan Lebat Berpotensi Terjang Jawa Bali Hingga NTT Hari Ini
- Menurut media Sonora.id, pada 20 Feb 2026, Daftar Wilayah Berpotensi Hujan Lebat dan Angin Kencang Besok 21 Februari 2026
- Menurut media Jatim Hari Ini, pada 25 Feb 2026, Pohon Besar Tumbang Tutup Jalur Ranupani-Malang, Akses Sempat Lumpuh Total
- Menurut media VIVA Banyuwangi, pada 23 Feb 2026, Cuaca Ekstrem, KAI Daop 9 Jember Perkuat Infrastruktur dan Siagakan Petugas Ekstra
- Menurut media Beritajateng.tv, pada 22 Feb 2026, Cuaca Minggu 22 Februari 2026: Waspada Hujan Lebat dan Petir di Sejumlah Wilayah
- Menurut media Beritajateng.tv, pada 20 Feb 2026, Cuaca Jumat, 20 Februari 2026: BMKG Peringatkan Potensi Hujan Lebat di Sejumlah Wilayah
- Menurut media Beritajateng.tv, pada 19 Feb 2026, Prakiraan Cuaca 19 Februari 2026 : Waspada Cuaca Ekstrem Jawa Tengah di Wilayah Muria
- Menurut media Beritajateng.tv, pada 24 Feb 2026, Waspada Hujan Lebat, BMKG Rilis Prakiraan Cuaca Rabu 25 Februari 2026
- Menurut media Beritajateng.tv, pada 24 Feb 2026, Cuaca Indonesia 24 Februari 2026: Sejumlah Wilayah Berpotensi Hujan Lebat hingga Petir"
557,"Berdekatan dengan hari besar:
- New Year's Day (01-01-2026)
- Isra' and Mi'raj (estimated) (16-01-2026)

Terjadi peristiwa:
- Menurut media Kompas.com, pada 09 Jan 2026, Peringatan Dini BMKG 9 Januari 2026: Daftar Wilayah Berpotensi Cuaca Ekstrem dan Hujan Lebat
- Menurut media Liputan6.com, pada 08 Jan 2026, Wamendagri Akhmad Wiyagus Apresiasi Penanganan Banjir Bandang Sitaro
- Menurut media Kompas.com, pada 08 Jan 2026, BMKG Beri Peringatan Dini Cuaca Ekstrem 8 Januari 2026: Daftar Wilayah Berpotensi Hujan Lebat"
558,"Berdekatan dengan hari besar:
- Isra' and Mi'raj (estimated) (16-01-2026)

Terjadi peristiwa:
- Menurut media Kompas.tv, pada 12 Jan 2026, BMKG Peringatkan Cuaca Ekstrem di Jawa Timur 12-20 Januari 2026, Ini Wilayah yang Harus Waspada
- Menurut media Jawa Pos, pada 13 Jan 2026, Waspada! BMKG Rilis Daftar Wilayah Siaga Cuaca Ekstrem Hingga 19 Januari 2026
- Menurut media Tribunbanyumas.com, pada 13 Jan 2026, Waspada! Cuaca Ekstrem Hujan Lebat dan Angin Kencang Berpotensi Terjadi di Cilacap Hingga Awal Maret
- Menurut media KONTAN, pada 13 Jan 2026, Hujan Jabodetabek Belum Berakhir: BMKG Prediksi Cuaca Ekstrem 6 Hari
- Menurut media Bisnis.com, pada 13 Jan 2026, Awal 2026 Sudah 26.318 Warga Jabar Terdampak Bencana Alam
- Menurut media RRI.co.id, pada 13 Jan 2026, Harga Tomat Melonjak, Cabai Turun di PKL Kendari"
559,Tidak ditemukan peristiwa dalam periode tersebut.
560,"Berdekatan dengan hari besar:
- Lunar New Year (estimated) (17-02-2026)"
561,"Berdekatan dengan hari besar:
- Lunar New Year (estimated) (17-02-2026)

Terjadi peristiwa:
- Menurut media AsatuNews.co.id, pada 12 Feb 2026, Longsor dan Banjir Landa Tasikmalaya, Puluhan Warga Mengungsi
- Menurut media HarianBasis.co, pada 12 Feb 2026, Longsor dan Banjir Landa Tasikmalaya, Puluhan Warga Mengungsi"
562,"Berdekatan dengan hari besar:
- Lunar New Year (estimated) (17-02-2026)"
563,"Berdekatan dengan hari besar:
- Lunar New Year (estimated) (17-02-2026)"
564,"Berdekatan dengan hari besar:
- Lunar New Year (estimated) (17-02-2026)

Terjadi peristiwa:
- Menurut media Nusa Daily, pada 23 Feb 2026, Awas! BMKG Peringatkan Malang Raya dan Jatim Waspada Cuaca Ekstrem
- Menurut media Qoo10.co.id, pada 23 Feb 2026, Waspada Sirkulasi Siklonik Picu Hujan Lebat Berpotensi Terjang Jawa Bali Hingga NTT Hari Ini
- Menurut media Kompas.tv, pada 24 Feb 2026, Peringatan Dini BMKG 25 26 Februari 2026: Hujan Lebat Mengintai Sejumlah Provinsi, Ini Daftarnya
- Menurut media Jatimtimes, pada 24 Feb 2026, Bupati Malang Tinjau Dampak Bencana Puting Beliung: Rusak 15 Rumah, Kerugian Puluhan Juta
- Menurut media Beritajateng.tv, pada 24 Feb 2026, Kamis Berpotensi Diguyur Hujan Lebat, BMKG Imbau Masyarakat Tingkatkan Kewaspadaan
- Menurut media Beritajateng.tv, pada 24 Feb 2026, Waspada Hujan Lebat, BMKG Rilis Prakiraan Cuaca Rabu 25 Februari 2026
- Menurut media mandalikapost.com, pada 25 Feb 2026, Waspada! NTB Dikepung Cuaca Ekstrem Hingga 27 Februari, BMKG ZAM Ingatkan Potensi Hujan Sangat Lebat
- Menurut media Jatim Hari Ini, pada 25 Feb 2026, Pohon Besar Tumbang Tutup Jalur Ranupani-Malang, Akses Sempat Lumpuh Total
- Menurut media Beritajateng.tv, pada 24 Feb 2026, Cuaca Indonesia 24 Februari 2026: Sejumlah Wilayah Berpotensi Hujan Lebat hingga Petir"
565,"Berdekatan dengan hari besar:
- New Year's Day (01-01-2026)
- Isra' and Mi'raj (estimated) (16-01-2026)

Terjadi peristiwa:
- Menurut media Kompas.tv, pada 12 Jan 2026, BMKG Peringatkan Cuaca Ekstrem di Jawa Timur 12-20 Januari 2026, Ini Wilayah yang Harus Waspada
- Menurut media MetroTVNews.com, pada 05 Jan 2026, Waspada Cuaca Ekstrem, BMKG Beri Peringatan Hingga 8 Januari 2026
- Menurut media SinPo.id, pada 11 Jan 2026, BMKG Peringatkan Potensi Cuaca Ekstrem Sepekan ke Depan, Hujan Lebat hingga Sangat Lebat Mengintai
- Menurut media HARIAN DISWAY, pada 02 Jan 2026, Sepekan Cuaca Ekstrem di Jatim, Berlaku di 38 Kabupaten Kota
- Menurut media Jawa Pos, pada 13 Jan 2026, Waspada! BMKG Rilis Daftar Wilayah Siaga Cuaca Ekstrem Hingga 19 Januari 2026
- Menurut media Kompas.com, pada 09 Jan 2026, Peringatan Dini BMKG 9 Januari 2026: Daftar Wilayah Berpotensi Cuaca Ekstrem dan Hujan Lebat
- Menurut media Tribun Video, pada 10 Jan 2026, Waspada! Cuaca Ekstrem Minggu 11 Januari 2026, 17 Wilayah Terancam Hujan Lebat & Angin Kencang
- Menurut media CNN Indonesia, pada 02 Jan 2026, Prediksi Cuaca Awal Tahun 2026
- Menurut media Kompas.com, pada 08 Jan 2026, BMKG Beri Peringatan Dini Cuaca Ekstrem 8 Januari 2026: Daftar Wilayah Berpotensi Hujan Lebat
- Menurut media AtlasNews.ID, pada 06 Jan 2026, Cuaca Ekstrem Bakal Melanda Wilayah NTT Selama 8 Hari, BMKG Imbau Warga Waspada!"
566,"Berdekatan dengan hari besar:
- Isra' and Mi'raj (estimated) (16-01-2026)

Terjadi peristiwa:
- Menurut media SinPo.id, pada 25 Jan 2026, BMKG Peringatkan Cuaca Ekstrem Akhir Pekan di Jakarta dan Sejumlah Wilayah
- Menurut media Antara News jatim, pada 24 Jan 2026, BMKG ungkap penyebab angin kencang di wilayah Malang
- Menurut media Tugu Malang ID, pada 24 Jan 2026, Cuaca Ekstrem Akan Melanda Malang hingga Akhir Januari 2026
- Menurut media Seru.co.id, pada 21 Jan 2026, BMKG: Waspada Jawa Timur Berpotensi Cuaca Ekstrem 21-30 Januari 2026
- Menurut media beritabuana.co, pada 27 Jan 2026, Waspada dan Siaga! BMKG Ingatkan Potensi Cuaca Ekstrem Picu Banjir Bandang dan Longsor
- Menurut media KONTAN, pada 22 Jan 2026, Warning Cuaca Ekstrem di Indonesia, Sampai Kapan Terjadi? Cek Jawaban BMKG
- Menurut media Kabar Nusantara, pada 20 Jan 2026, Khofifah Bersama DPRD Jatim Resmikan Dua Perda Penguatan Sektor Perikanan Budidaya dan Penanggulangan Bencana
- Menurut media Liputan6.com, pada 21 Jan 2026, BMKG Ungkap Potensi Cuaca Ekstrem di Akhir Januari 2026, Kenali Ciri Hoaksnya
- Menurut media CNN Indonesia, pada 26 Jan 2026, Monsun Asia Menguat, BMKG Sebut Cuaca Ekstrem Belum Usai
- Menurut media Suara Jatim Post, pada 17 Jan 2026, KSOP Probolinggo Perketat Pengawasan Pelayaran Menyusul Peringatan Cuaca Ekstrem BMKG
- Menurut media Kompas.com, pada 21 Jan 2026, Cuaca Ekstrem di Indonesia Sampai Kapan? Ini Jawaban BMKG
- Menurut media Tirto.id, pada 22 Jan 2026, Musim Hujan Sampai Kapan di 2026? Ini Kata BMKG"
